PG.ProteinGroups,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
G3X8T3;P16675,63.59145737,85.44841766,56.6622467,88.09699249,60.53705978,111.1209641,74.16747284,Filtered
G3X8T9,38.53397369,70.9026413,43.53493881,1363.214111,44.28400421,238.3851318,37.04091644,Filtered
G3X8U3,13.55882931,7.294027805,8.71894455,14.87020969,5.836050987,16.54640198,6.919181347,Filtered
G3X8Y3;Q80UM3,20.20175171,26.61492348,18.47961617,30.84342575,14.30662918,22.35266304,13.28459835,Filtered
G3X922,34.40509033,42.46112442,43.05673218,55.13103104,42.88367844,40.20859909,38.41043854,Filtered
G3X928,9.868300438,22.84927559,15.29873276,19.04703331,20.33629036,20.0605011,11.98625565,Filtered
G3X939,18.29902649,2.038046122,24.40132141,6.162877083,22.50017548,7.476801872,11.52713871,Filtered
G3X956;Q920B9,6.833203316,5.059831142,3.330920458,13.86929798,4.927447796,8.877900124,3.751794338,Filtered
G3X972,47.68783951,54.57856369,46.35653305,42.67113495,39.69952011,52.82150269,48.614254,Filtered
G3X973;Q8R4Y4;Q8R4Y4-2,5.326176643,13.60269833,9.039906502,25.08210182,4.840918064,6.956082821,7.143950939,Filtered
G3X977;Q61703,41.90632248,50.15375519,14.2282896,201.1608734,15.37098503,22.19065857,24.79074669,Filtered
G3X9D6,16.3053627,31.82650185,4.643638134,603.8606567,Filtered,11.93311024,23.8986702,Filtered
G3X9J1;G5E8Y0;Q68FL0,11.22493076,1.74702096,9.309599876,7.778112888,9.698482513,2.411083937,6.779928207,Filtered
G3X9K3,89.8693161,53.8828125,73.28082275,85.16938019,72.80697632,67.9692688,62.83903503,Filtered
G3X9M0;Q9ER88,24.78773117,19.89062881,24.12451172,9.074357033,26.05724907,17.26923943,24.64635277,Filtered
G3X9U9;Q9CQ92,120.1688995,120.1002121,134.4593658,62.78875351,129.5509033,83.18691254,130.6214905,Filtered
G3X9Y6,122.6542282,19.38261032,63.1246109,11.1861248,72.84038544,66.17448425,70.09747314,Filtered
G3X9Y9;G5E8G6;P21271;P21271-3,12.95181465,12.4866209,12.01610661,8.029415131,9.951975822,19.89008904,11.40544128,Filtered
G5E814,95.03404236,45.16994095,128.0616913,54.95858002,120.365921,17.42238617,47.39779282,Filtered
G5E829,31.76501274,43.06937408,26.10302544,40.94919205,27.73820877,28.00451851,28.19950104,Filtered
G5E850;P56395,1422.25647,865.0817871,1525.991577,356.6115112,1492.133911,824.2560425,1681.553345,1037.424561
G5E866;Q99NB9,25.90710449,46.80368423,22.0271225,48.51402283,23.06368828,38.89249802,22.51272202,Filtered
G5E884;O88643,3.680317163,6.772516727,3.91114068,9.327226639,5.394870758,4.860691547,2.222342014,Filtered
G5E894,28.77584648,32.05784607,32.22613907,18.51681709,29.03821182,8.738506317,20.1627636,Filtered
G5E895,112.6230392,77.07229614,126.2043915,115.9513474,119.1029282,92.6181488,104.883728,Filtered
G5E898;Q9R269,Filtered,9.925635338,1.949228883,7.271191597,5.229572773,8.076381683,9.372746468,Filtered
G5E8C6,39.61802673,23.66109467,37.83916092,12.45647812,34.75001526,19.75037193,35.237854,Filtered
G5E8D6;Q9WVJ9,Filtered,2.680938482,Filtered,12.53774929,Filtered,3.56537652,2.533550739,Filtered
G5E8H9,3.654169559,2.312105656,4.938657284,3.363219738,2.128767014,2.605833769,2.327085733,Filtered
G5E8J3;Q8K1X1,1.597272754,1.450909495,3.992929459,2.184323311,2.568491697,0.795329332,2.785065174,Filtered
G5E8J9;Q8CFE4,7.808974266,2.411082268,6.061920643,4.609055042,5.918845654,6.800361633,4.524235725,Filtered
G5E8K2;G5E8K5,91.79340363,64.8894043,89.22890472,37.24557877,88.96926117,65.32680511,71.20884705,Filtered
G5E8N7;Q9JLV6;Q9JLV6-2,11.36024666,8.767146111,15.18701744,25.75661278,17.02858543,22.41111183,10.16417503,Filtered
G5E8R2,53.83112717,85.00340271,55.01842117,39.01069641,57.41344833,63.20463562,43.66783524,Filtered
G5E8R4;Q922D4;Q922D4-2,5.97685194,1.773282647,2.00879097,5.104356289,3.195217133,6.202094078,Filtered,Filtered
G5E8R8,5.623795509,3.880821943,3.027192831,9.888918877,4.073228359,5.517195702,4.075870991,Filtered
G5E8T9;Q99KB8,336.370575,231.7240601,330.1197205,83.46811676,339.9942932,186.4691162,298.5827637,213.5277557
G5E8U1;P58735,30.18617058,12.75935364,38.84919739,8.396203041,32.20832825,16.22401619,30.29993439,Filtered
G5E8V9,8.791693687,16.47550392,10.095397,14.25210953,10.93651867,19.20993042,9.777971268,Filtered
G5E8W9;O88876,13.11528206,6.769099236,9.631914139,8.666414261,16.25849724,6.191082478,6.181343555,Filtered
G5E924,59.92830276,130.8613129,51.290802,134.2719421,60.04886627,133.7771759,58.79325104,Filtered
H3BJ30;H3BJW3;Q6NVF9,16.18494606,21.38931847,19.0773983,28.01090622,15.72138882,18.07860374,12.82262135,Filtered
H3BJ40;H3BJ45;H3BJU7;H3BJX8;H3BKH9;Q60875;Q60875-4;Q60875-5,5.889157772,7.533904076,6.401393414,11.71220875,5.700535774,4.615972519,6.971456051,Filtered
H3BJ51;Q64FW2,12.11163712,3.349311829,14.85669804,8.030675888,15.2931385,1.58909905,2.625442266,Filtered
H3BJ97;Q99JR5,20.79150391,10.21643829,16.96837234,47.15548706,10.43640518,22.18730736,14.39816189,Filtered
H3BJS1;Q8CBE3,Filtered,Filtered,NaN,2.990370989,0.524182498,1.466873884,NaN,Filtered
H3BKH6;Q9R0P3,770.8740234,490.9616699,766.239563,376.4103088,756.8999023,851.1421509,768.9734497,Filtered
H3BL37;O08784,2.351801872,6.41370821,NaN,7.965548515,Filtered,4.265069962,NaN,Filtered
H7BWY2;Q9JKC8,19.76733398,4.191548347,14.1321497,17.63281822,8.365496635,13.12631512,7.531289577,Filtered
H7BWY6;Q00724,83.8669281,209.8901062,98.51946259,296.0426331,53.77839279,92.20385742,80.04185486,Filtered
H7BWY8;Q8C8T8;Z4YL87,23.82086945,30.65525055,39.80481339,22.72709846,36.42607498,36.82346725,33.25369644,Filtered
H7BWZ3;Q9JM76,163.5885468,260.0654297,143.1011353,322.3517761,156.6355591,218.1965027,171.2859344,Filtered
H7BX59;Q9WU56;Q9WU56-2;Q9WU56-3;Q9WU56-4,6.965365887,1.351716518,NaN,1.715367436,NaN,0.828520894,0.620587051,Filtered
H7BX88;P47934,112.569191,62.62937164,131.8084412,36.70196533,111.1226425,63.15811539,119.1260376,Filtered
H7BX95;Q6PDM2,68.32125854,136.2567596,64.08080292,114.2599411,72.34583282,155.8513489,86.29172516,Filtered
H9H9R4;Q9JHJ3,15.63663387,16.18305588,30.19214439,43.41297913,18.64836311,31.53215408,10.25818443,Filtered
H9H9T1;Q3TGF2,10.17491531,10.9303484,13.76113129,12.43491268,6.92414856,12.24167633,10.38060951,Filtered
H9KV00;H9KV01;H9KV15;Q9QX47;Q9QX47-2;Q9QX47-3;Q9QX47-4,5.631331444,17.08663368,4.700796127,20.41396141,5.163072586,11.24960518,4.750017166,Filtered
I7HLV2;Q6ZWV3,70.30278778,83.49254608,72.30027771,104.2039261,75.16519165,110.525795,74.96222687,Filtered
I7HPW4;J3JS84;Q8K3J9,96.02857971,8.374229431,46.26314163,14.80538464,30.19902992,30.41538048,31.98066711,Filtered
J3KMH5;Q8BI84;Q8BI84-3,7.334896088,1.090960979,10.09990597,7.964222908,10.86216927,9.264387131,9.448878288,Filtered
J3QJU5;Q3TJ91,8.74346447,19.42637444,17.19368935,5.098697186,9.368935585,8.428179741,10.38549042,Filtered
J3QJX3;Q9Z2G6;Q9Z2G6-2,1.180305123,3.074286699,3.548336267,5.26298666,4.861273766,5.067991734,6.214411259,Filtered
J3QN89;Q3TJ22,4.712709427,5.955127716,4.276620388,7.601901054,3.2016747,6.045523643,3.335866928,Filtered
J3QNU6;Q8BWG8;Q8BWG8-2,6.006251812,7.567733288,5.282927513,9.045746803,6.186983585,6.294425964,6.852553368,Filtered
J3QNY1;Q8BG05-2,42.064991,74.40509033,44.46648407,91.54936981,50.65833664,88.65402985,47.70880508,Filtered
J3QP71;K3W4Q8;P18572;P18572-2,198.2233124,138.4640503,240.7332001,170.9620514,207.8028564,76.33798981,182.8610382,Filtered
J3QP87;M0QWL1;Q3TQZ4;Q3UTA4;Q60872,7.711108685,16.70459938,6.818941116,15.45323277,7.600708485,10.98151779,2.25215435,Filtered
K3W4L7;Q9DCG6,234.7644501,89.90164185,247.3381805,22.52492332,232.1666565,120.7124481,249.2609253,Filtered
K3W4Q9;Q8BH60;Q8BH60-2,21.96048927,17.78373528,24.39766693,10.59259319,24.35029793,26.10433388,23.74237061,Filtered
K3W4R2;Q6URW6;Q6URW6-2;Q6URW6-3,79.69229889,16.05121422,67.22254944,72.24666595,80.02467346,46.13683701,56.55687332,Filtered
K3W4T3;Q9Z1G4;Q9Z1G4-2;Q9Z1G4-3,27.79946518,45.35925674,33.02471924,55.70674896,31.9982605,42.57773972,32.90450287,Filtered
L7MUC7,57.25112915,30.3026886,11.1077261,10.69978809,Filtered,101.36409,Filtered,Filtered
L7N466,34.87330246,28.15331459,26.77232552,16.90701675,29.11052513,24.87692261,29.31105614,Filtered
M0QWP1,30.67754555,65.78411102,32.69420624,95.85823822,27.20234871,60.23812866,34.63761902,Filtered
O08529,82.9621048,169.2698975,69.45154572,204.7369995,71.50766754,164.3496094,88.52080536,Filtered
O08539;O08539-2;Q6P1B9,2.777314186,3.810321808,2.710094452,4.40607357,4.711220741,3.772523403,2.667429209,Filtered
O08547,53.33950043,70.36260986,47.93015671,71.10122681,53.19562149,65.18590546,46.57151031,Filtered
O08553,122.4484024,169.674408,107.2323532,262.8974304,110.0683212,234.9297485,122.2667084,Filtered
O08579,5.209242821,8.442176819,2.717775106,10.98636341,2.061214447,11.40393448,26.53172684,Filtered
O08582,7.989037037,5.303060532,6.05536747,13.14257717,6.950776577,12.78290272,5.779206753,Filtered
O08583,102.9571075,79.74751282,89.1491394,139.5502472,87.23654175,158.5554047,80.46303558,Filtered
O08600,57.92797852,33.08698273,62.1484108,21.94596863,56.57688904,24.16820145,51.93961334,Filtered
O08601;O08601-2,1.716945887,1.196310282,NaN,2.945781469,2.250012875,1.726835966,1.931822062,Filtered
O08663;Q3UI33,20.6505394,20.96584892,21.07835388,26.21915436,25.48264694,30.36194611,17.87689972,Filtered
O08691,Filtered,16.27228546,1.884646893,5.854496479,7.198898792,7.989948273,4.268550873,Filtered
O08692,18.18597794,15.52095318,8.264391899,652.1477661,7.688798904,55.92513275,23.94156075,Filtered
O08739,3.468374968,3.389962196,6.748929977,1.344142795,NaN,1.411514759,Filtered,Filtered
O08749,1065.88269,488.599884,1144.101074,589.8994141,1111.429932,505.6205139,986.6200562,1232.111694
O08759;O08759-2;O08759-3,18.08635902,8.846464157,13.77708626,27.09984207,11.28340054,22.00905991,10.67644978,Filtered
O08795;O08795-2,83.71796417,108.4764709,77.33894348,132.5857391,80.37077332,103.3331757,79.29982758,Filtered
O08797,28.66708946,78.04735565,26.51366997,69.3334198,27.04133797,83.71959686,25.28297615,Filtered
O08804,9.793723106,17.06392097,9.412184715,48.3128891,9.355703354,35.45593643,8.571392059,Filtered
O08807,9.15585804,17.76347733,21.69516754,29.32913589,8.290505409,11.87113857,8.898376465,Filtered
O08848,2.828797817,3.782923698,3.929081917,6.35758543,4.685530663,4.204518795,3.723338366,Filtered
O08914,23.72733307,21.76335907,22.18567657,11.83801937,19.58717918,24.15589905,21.39518929,23110.29102
O08915,13.73090076,33.87384796,18.07916641,22.13138771,12.38983631,30.5647583,14.27487278,Filtered
O08917,6.754817486,9.287443161,5.816786289,19.61925888,7.129192829,16.33900833,6.217900753,Filtered
O08966,64.41548157,11.66279507,75.12187958,19.66677475,66.31922913,15.8183794,57.67323685,Filtered
O08992;Q3TMX0,2.665086746,2.875216007,1.534811854,13.91544247,3.263237,4.362746716,Filtered,Filtered
O08997,108.3060608,151.0265503,99.13956451,93.79410553,119.8175201,127.786026,89.16766357,Filtered
O09043,197.7576904,229.1061707,130.0072479,175.5454254,213.3961182,256.8415833,176.6991577,Filtered
O09044;Q9D3L3,31.23999023,31.45739365,39.25255966,26.0937252,43.79505157,28.78515434,32.98975754,Filtered
O09049,Filtered,16.96183205,Filtered,3.929682493,28.9247818,24.75604248,44.15459061,Filtered
O09051,21.80742645,35.46813965,17.53992653,17.95165634,10.90329266,28.32243729,14.16815472,Filtered
O09061,116.2878265,108.3954468,111.9218292,180.0214081,124.161171,163.4424744,96.03848267,Filtered
O09106,15.2967205,28.69797325,12.3970232,40.98424911,17.2381115,37.38182449,20.59414101,Filtered
O09111,671.2302246,182.2845306,729.6589355,365.8666382,538.2662964,262.9594421,348.7781677,Filtered
O09114;O09114-2,12.11877918,46.47766876,6.550545216,8.170957565,7.272006035,28.82231903,7.162144184,Filtered
O09131,51.77667236,94.34883118,42.98126602,134.9923401,43.88402176,126.7354889,41.27789307,Filtered
O09159,20.99547386,39.64616776,15.7039957,39.85186005,16.40673828,33.39719772,19.31157494,Filtered
O09164,65.07526398,252.5103455,56.95326996,47.03463364,60.08831406,100.4770355,47.09941483,Filtered
O09167;Q9CQM8,74.05355835,89.56150818,72.42473602,101.5785446,75.93334198,113.2770081,77.24802399,Filtered
O09172,148.6965942,250.3396759,190.6067047,97.37973785,199.8119202,156.7746582,160.3331299,Filtered
O09173,270.6207581,205.9838715,267.8917236,41.71107864,273.026886,158.7046967,264.3181458,Filtered
O09174,474.2420654,179.8279419,496.5968628,75.64022064,488.7892151,148.0713654,490.0946655,700.0548096
O35114,4.311748981,11.87901497,8.412302971,24.02520752,4.485245228,15.04597664,4.971203327,Filtered
O35127,7.029498577,5.134490967,6.969313622,8.669911385,6.169165611,11.42480946,6.369421482,Filtered
O35129,600.3450317,394.9507141,688.5969849,1097.793823,580.4806519,448.4584351,642.0028076,1079.740356
O35215,136.2367554,123.9084091,147.3924713,14.29005146,130.5102081,44.87692261,71.65453339,Filtered
O35226-2,331.4689331,529.3925781,358.4103394,408.6276855,329.9916687,420.4821472,350.972229,Filtered
O35286,25.70968819,40.85185623,20.48321915,69.91853333,24.1665535,53.06562424,27.80734444,Filtered
O35295,43.02884293,59.63528442,40.97413254,53.04569244,48.12712097,72.91471863,41.23883057,Filtered
O35316,3.758852959,2.272331953,9.845165253,6.608503819,3.293487787,7.076824665,1.854358196,Filtered
O35326;Q9D8S5,23.8348217,26.46991539,19.67646027,30.6049881,21.92697906,38.36094666,20.48771667,Filtered
O35343,11.40853214,13.34707642,14.71470547,26.36548615,14.50243568,20.31960869,9.648011208,Filtered
O35344,19.5058136,14.11697388,15.4843235,36.38252258,9.925016403,20.85502052,14.89083004,Filtered
O35345;Q4FJZ2,9.87816143,4.322673321,10.09427166,8.857847214,4.170383453,9.37429142,5.580008507,Filtered
O35350,27.79170227,34.3993454,25.52773094,63.21550751,25.67105675,53.2560997,30.90200043,Filtered
O35382,5.542300701,12.85418892,8.029459953,9.306491852,6.562497616,14.06948662,5.021811008,Filtered
O35386,63.8187561,25.22954559,76.07059479,24.04095268,89.15040588,31.2085247,65.24008942,Filtered
O35405,9.027287483,24.71316147,8.320773125,44.88914871,7.911829472,28.72230721,19.31421089,Filtered
O35409,202.5209656,224.3379364,176.1123047,165.7530212,218.1071625,289.1800842,235.3996277,Filtered
O35435,20.91554451,8.616584778,23.15380287,11.96956062,19.83942795,15.07307816,11.51366138,Filtered
O35459,257.2619019,194.3456573,284.4077148,216.4944153,278.3245239,174.663681,242.6625977,Filtered
O35465;O35465-2,13.90259838,18.50374603,11.26940155,11.82834244,11.17976952,8.845236778,9.927587509,Filtered
O35488,977.4633789,708.267395,1103.365234,583.7611694,1173.119141,652.3021851,883.7980347,876.0280762
O35593,75.75384521,59.50506973,69.35942078,130.325943,66.23252869,90.86732483,69.77441406,Filtered
O35598,26.21319008,25.68175888,25.30991936,35.24661636,26.22776222,17.06837845,31.99388313,Filtered
O35639,78.06521606,273.9707642,53.10282898,559.8431396,61.66192245,446.0872192,93.71302795,Filtered
O35643;Q5SVG4;Q5SVG5,114.356369,71.62116241,109.443222,66.38867188,120.2133408,112.281044,97.22039795,Filtered
O35657,75.11523438,185.5082397,92.30220032,41.61069489,98.47611237,128.8247223,95.97595215,Filtered
O35682,5.392804623,9.598973274,4.164923191,29.54147148,3.933040142,19.5520668,7.601133347,Filtered
O35685,18.61693764,12.94322968,14.24791718,23.32067108,16.40723228,23.1947403,15.17447758,Filtered
O35691;Q3TUQ5,7.544011116,8.887010574,7.483106613,13.20858192,8.263860703,16.19225693,5.678757668,Filtered
O35704,2.302342176,5.081119061,Filtered,5.014856339,4.094721794,5.265062332,2.117185354,Filtered
O35737;Q8C2Q7,20.03659821,33.04502487,13.26157188,32.05545807,13.96161652,27.79676056,18.28360367,Filtered
O35744,194.8205719,701.8859253,81.25325012,439.7236938,40.80769348,248.0357056,150.2175598,Filtered
O35841,15.95057201,31.6378727,13.65173054,28.99014091,13.35574436,27.24101257,15.33921909,Filtered
O35855,245.6955414,46.81649399,222.0977631,104.3865204,223.1159821,38.20363998,190.0670166,Filtered
O35857,56.41575623,36.09380722,62.59962463,32.54815292,56.59381104,39.44101715,50.68870544,Filtered
O35864,16.36351776,15.6082859,15.84459209,27.98019981,18.88576889,20.46623802,12.67032146,Filtered
O35887,50.91923141,96.60033417,47.77338028,171.0860443,48.53287506,125.1091537,47.64956284,Filtered
O35900,9.351811409,9.022975922,5.886032104,19.01527023,4.958621979,20.83418846,6.773417473,Filtered
O35943,30.46333694,13.52764225,28.87513924,10.41546726,25.32872391,17.4318676,19.21821022,Filtered
O35945,5.540829182,6.968230724,11.99383736,10.18384933,3.728892326,16.05435753,4.284074306,Filtered
O35969;O35969-2,21.2531395,20.75784874,28.7845974,7.933797836,18.64720154,8.809658051,15.03657722,Filtered
O35972,7.775597572,2.94160676,4.757370949,2.222717524,3.047612667,5.429561615,10.10568905,Filtered
O35988,32.03747177,8.033900261,28.46998405,10.48639679,21.829916,8.932048798,22.23648453,Filtered
O54724,34.6817131,74.95366669,27.96381378,94.43852234,31.61912537,97.00600433,35.99705124,Filtered
O54734,178.077713,98.56243134,166.0398712,334.6669922,169.4576874,236.8053284,187.0112,Filtered
O54749,61.85604858,46.58263016,63.23212814,29.21238899,76.83345032,28.38407898,46.90587616,Filtered
O54774,15.98913765,18.6467247,17.08294868,27.28867722,20.06699181,22.81790352,11.31869602,Filtered
O54825,16.87571335,4.135766983,Filtered,3.980502844,Filtered,7.402531147,1.993447304,Filtered
O54865;Q80YP4,3.387935638,7.758087158,5.140087128,5.037624359,2.952441216,4.361266136,2.648966551,Filtered
O54909,94.57314301,45.23383331,98.23578644,32.52970505,111.5669479,40.43730545,77.42964935,Filtered
O54941,4.365941048,22.81611061,7.510854244,12.247262,6.004695892,16.60428619,9.787155151,Filtered
O54950,17.19424438,5.572237492,28.28876114,30.82504654,17.41776657,21.19226837,19.53561211,Filtered
O54962,30.468647,133.2837524,22.56138229,93.36022186,16.92923546,110.439003,28.77020454,Filtered
O54983,9.688444138,9.569030762,7.06714344,1.58481884,8.947285652,12.86650848,10.80818081,Filtered
O54984,85.48754883,53.83882141,77.70677185,80.24173737,68.45182037,71.31855774,73.99961853,Filtered
O54988;O54988-2,12.71257687,18.53507233,12.91952133,17.56541252,11.57194138,19.69752693,14.89061642,Filtered
O55013,33.67315292,25.85995674,27.01185799,34.23941803,34.10964584,32.63994217,34.80492401,Filtered
O55022,104.413681,175.7880859,104.684967,79.52095795,114.9711838,100.7065125,110.9486313,Filtered
O55029,56.47437668,57.3596077,44.00270462,94.78501129,40.07181549,84.33742523,68.77651978,Filtered
O55106,10.32815742,1.109359145,11.31631279,Filtered,Filtered,4.04820013,Filtered,Filtered
O55125,356.5596313,341.7626343,402.8597107,499.291687,392.4329834,227.8689117,359.3519897,Filtered
O55135,42.61017609,106.9112778,39.26170349,67.35224152,33.694664,98.26020813,35.07143021,Filtered
O55137,516.15625,634.5823975,701.2875977,169.9805145,702.2675781,619.6559448,563.2930908,Filtered
O55142,220.6965637,391.5555115,204.0792542,324.1853333,222.0810242,256.1842346,190.7244873,Filtered
O55143,115.5769882,80.92340851,121.7992783,90.42637634,118.6813202,104.996666,106.4751587,Filtered
O55201;O55201-2,8.499307632,11.51948071,17.6638031,13.07983208,8.403515816,14.81510162,11.53202248,Filtered
O55222,73.79788971,139.0576172,76.43167877,99.65408325,86.06164551,136.0691376,73.52127075,Filtered
O55234,53.20519638,103.4797211,56.45216751,64.53414154,52.18264771,53.99624634,56.24159622,Filtered
O70145,4.063084602,3.645244837,NaN,29.79813957,Filtered,11.65074348,6.146482944,Filtered
O70172,4.35795784,2.439287424,4.331881523,8.815350533,1.062126637,8.182814598,3.585249186,Filtered
O70194,30.38249779,39.82585526,32.33321762,51.49060822,29.1688118,44.48493195,32.97338867,Filtered
O70250,151.7823181,98.38867188,216.3094025,67.95757294,190.8781281,70.50623322,191.1659393,Filtered
O70251,157.1378021,139.1266174,124.2181473,231.7613525,120.8110886,203.1919098,94.15936279,Filtered
O70274,12.41696262,9.96616745,8.458263397,13.81702423,7.550708294,7.473433018,1.679069042,Filtered
O70310,30.53608131,17.79195976,25.64129448,31.19911957,26.10150909,32.37302399,23.84241676,Filtered
O70318,15.18214321,40.48967743,21.15679169,68.36447144,14.74223995,44.46796417,24.84090042,Filtered
O70378,7.401974201,12.63210964,11.00969982,13.35186768,6.650647163,11.38702106,9.71151638,Filtered
O70400,8.999308586,14.25319958,5.499563217,37.06005859,4.65943718,18.7801075,6.064529419,Filtered
O70423;O70423-2,1.681293726,4.524990082,3.131809711,30.16249275,Filtered,16.43375778,4.355882645,576.3746338
O70433,17.16920471,51.97074509,13.93156815,29.6957798,15.38908577,43.98016357,20.26158714,Filtered
O70435,51.01694107,74.2668457,45.16752243,78.21068573,44.67853165,61.26372147,41.5318985,Filtered
O70439;Q8BH40,54.50747681,48.68291473,55.73562241,37.17133331,48.4256897,57.10430527,59.89411163,Filtered
O70451,11.01544094,Filtered,5.94340086,Filtered,17.74448013,Filtered,11.67060852,Filtered
O70456,3.405390739,10.92119789,4.306599617,19.74366188,3.181409836,23.62433624,3.678887367,Filtered
O70475,82.48355103,124.3561249,74.34389496,60.21463013,76.87704468,97.8019104,84.22502899,Filtered
O70503,50.2203064,68.60053253,55.51422501,80.36148071,46.11631775,57.50598526,38.66414261,Filtered
O70572,27.95932198,14.38907146,33.25658798,20.4161377,31.91293907,20.11286736,28.40109634,Filtered
O70577;O70577-2,147.9929504,38.49771881,192.2736359,53.89877319,227.1837006,31.29958534,144.2248383,Filtered
O70591,23.2393322,38.7414093,24.23653221,18.4802227,17.6544323,27.9751339,18.22835922,Filtered
O78196;P04231;P18468;P20040,4.776124001,5.93863678,5.738431454,4.960867405,Filtered,10.5777626,Filtered,Filtered
O88271,4.032534122,8.178506851,5.044320107,17.76959229,3.672585726,13.86464024,4.277470112,Filtered
O88307,2.199997425,5.288588047,3.462337732,3.380947113,2.60841012,2.103317022,0.856278479,Filtered
O88322,58.33826065,99.44628143,61.56953812,135.8199768,61.16471481,105.7678986,61.70523071,Filtered
O88338;Q8C730,380.2034607,114.5263062,417.5220642,181.2857361,390.8604126,82.93575287,283.7640991,Filtered
O88342,173.9145355,251.826004,158.4524078,426.4898376,166.0930023,340.3543091,193.4385529,Filtered
O88343-2,317.4795837,155.6397095,393.9020386,138.5930023,355.2876892,157.9775391,323.7132874,Filtered
O88384;Q91XH6,7.380514145,11.20281696,7.370718002,12.13664055,10.4200201,8.759919167,7.075959682,Filtered
O88428,135.9476776,111.1924438,139.6551666,35.55025101,146.4912109,67.87300873,118.2048721,Filtered
O88441,50.21285248,20.41897964,46.88864899,28.91381645,55.15229416,22.3062439,48.09968185,Filtered
O88447,8.763581276,4.464530945,Filtered,3.459117889,1.706445456,2.832967281,Filtered,Filtered
O88477,5.087408066,2.285143852,2.395632744,3.543083906,12.09846115,4.57669878,NaN,Filtered
O88531,22.97768211,62.9029541,30.39887047,71.6855545,38.85140991,70.94814301,33.08961487,Filtered
O88532,2.936137438,2.066313982,3.517556667,Filtered,Filtered,3.549127102,Filtered,Filtered
O88533,13.14275074,3.314365625,18.41596413,2.482087851,12.5327692,10.41256142,12.87955761,Filtered
O88543,21.28224945,20.29951096,28.24934006,28.94498825,19.31619263,19.87959671,15.87111664,Filtered
O88544,20.41845131,28.74030113,19.53113556,24.21393013,19.69995117,24.55280876,15.33074474,Filtered
O88569,450.0054016,621.2254639,421.3628845,531.8057861,421.3741455,646.0719604,442.902832,Filtered
O88575,12.64186382,8.578969955,12.90056229,9.059830666,8.113589287,3.570096016,8.308768272,Filtered
O88587;O88587-2,104.2813492,222.87677,125.8525238,76.90973663,107.5761948,184.0153503,118.9663162,Filtered
O88623;O88623-2;O88623-3;O88623-4,20.68384933,5.63463974,30.15432549,8.795344353,24.69663429,6.55320406,21.46370888,Filtered
O88653,16.79484558,36.31357193,17.85525703,25.70535088,21.3838253,28.03673935,24.95839882,Filtered
O88668,17.54391098,39.70191574,11.42379665,41.54404831,12.60498905,45.55263138,25.45150375,2852.504883
O88685,63.29705429,101.4419098,65.84896088,80.15900421,59.90810013,87.30678558,50.18270111,Filtered
O88696,64.74768829,39.66524124,75.01615143,43.39616013,81.79181671,34.97310638,60.25949478,Filtered
O88738;O88738-2;O88738-3;S4R1L5;S4R2P8,4.758960724,NaN,23.08172798,Filtered,10.54984951,4.453559875,6.911260128,Filtered
O88746;Q3UDC3,14.68829346,9.146338463,12.53260136,16.2410965,11.53665543,15.03297806,16.53911972,Filtered
O88792,13.31039524,12.02984715,15.50409031,7.883411884,12.54913902,14.78229141,6.592620373,Filtered
O88796,3.475756884,2.782624006,NaN,5.085531235,NaN,3.818547249,7.036341667,Filtered
O88811;O88811-2,5.064719677,8.501238823,Filtered,9.016786575,20.66769791,16.24305153,13.75038338,Filtered
O88844,1276.771851,1582.871216,1504.597778,431.8905334,1413.991211,1611.050293,1350.705688,1698.819336
O88851,69.15540314,81.59139252,74.10603333,40.6733551,76.61955261,80.56756592,69.29275513,Filtered
O88909,132.233139,16.11721039,183.3782196,64.00833893,172.1548004,13.02986336,101.7280121,Filtered
O88947;Q3U3V1,7.357535362,4.535129547,3.761715651,58.29854584,7.185343742,5.127223015,4.109269619,Filtered
O88952,34.61288071,32.40619659,35.21285629,19.16412926,41.76117325,28.30809212,36.10007095,Filtered
O88958,57.97390747,48.46609879,65.39744568,52.95669174,74.70793152,47.88938904,66.68209076,Filtered
O88967,10.84450436,7.213367462,6.93982172,4.054596901,4.959200859,8.425720215,4.567606449,Filtered
O88968,15.7702961,16.91004753,24.36300278,63.6781044,12.60344219,21.87337685,21.24467659,Filtered
O88983,Filtered,4.036205292,Filtered,8.734918594,2.747267246,6.81585598,3.824735403,Filtered
O88986,25.22001648,18.06773949,24.53753662,10.64586163,29.70124245,11.48313522,22.45185661,Filtered
O89017,63.37752533,93.44595337,69.33985901,89.33444977,66.04176331,163.9018707,94.69290161,Filtered
O89020;O89020-3,7.032887459,7.96598959,5.98595047,37.59000397,9.066497803,3.051435232,3.226662636,Filtered
O89023,94.31663513,373.1392212,84.19077301,114.1368256,106.177269,179.0793915,87.5426178,Filtered
