PG.ProteinGroups,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
K3W4Q9;Q8BH60;Q8BH60-2,25.37729263,20.86818123,26.31732559,5.85292244,20.19169235,17.1885643,16.47755623,20.10821724
K3W4R2;Q6URW6;Q6URW6-2;Q6URW6-3,77.19121552,57.5904808,91.72820282,30.99829674,77.57209015,49.69431305,33.13425064,34.84806824
K3W4T3;Q9Z1G4;Q9Z1G4-2;Q9Z1G4-3,73.87120056,94.3041153,57.99794006,123.9818878,64.79244995,68.62416077,83.39122772,80.54382324
K4DI77;Q5ND34;Q5ND34-2;Q5ND34-3,7.960952759,10.4556675,8.329554558,9.508724213,6.686118603,12.62859249,3.172899246,3.89664793
L7MUC7,2947.488281,43419.78906,2545.089111,7711.786621,2279.803955,2138.024658,21234.29883,23805.69531
L7N451;Q80SU7,NaN,0.214708686,Filtered,Filtered,NaN,4.63728714,1.105029941,1.16858232
L7N466,16.38135719,16.44635201,26.19803619,9.4091959,26.70013237,17.83398056,10.92981434,19.27853584
M0QWP1,113.6106796,256.4882202,135.558197,326.752655,104.078125,115.0732193,215.0190887,192.9026642
O08529,201.8108215,427.4239807,201.6649475,503.4217834,219.6139374,241.4322662,603.2909546,441.6595459
O08539;O08539-2;Q6P1B9,5.027545929,8.987234116,6.567940712,12.88059044,3.614422321,2.362771273,10.25503826,4.340754509
O08547,143.5243835,168.9315338,143.1254578,179.044342,134.7997742,140.6226654,161.8719788,157.067215
O08553,447.7721252,891.6522827,487.0255737,909.4527588,494.3810425,459.5280457,1040.660889,924.6454468
O08579,3.671881437,14.88309002,4.027470589,14.59315681,3.873245239,3.926236868,20.06249619,13.22635746
O08582,3.503040552,6.903642178,5.617239475,10.83428764,3.445676327,8.296424866,9.952519417,7.174211502
O08583,28.39454651,57.27715302,23.67284012,48.62394714,34.46723175,33.95929718,70.3319397,59.4944458
O08599;O08599-2,28.76769829,20.16229439,22.17266846,21.4728508,44.62412262,27.81426811,52.73420715,44.55551529
O08600,148.4880524,51.94377136,145.2477264,44.61740875,118.9754944,141.1283112,38.74152756,42.69601822
O08601;O08601-2,18.99029541,13.38277435,23.11388206,11.32862568,21.07841873,20.15811729,9.774587631,11.27275944
O08663;Q3UI33,55.48999405,96.01895905,45.19606018,81.9653244,48.70055389,51.8813324,92.80342865,83.96834564
O08677-2,480.9621582,450.3392029,314.7592468,3488.756348,425.0580444,466.3806458,706.0346069,463.9082031
O08691,11.8383894,30.54346085,9.878634453,6.316475868,7.632851124,5.440462589,25.40141106,26.84318542
O08692,43.81612778,110.693573,16.7027359,2032.119873,4.372692585,76.16822052,184.7424469,102.0625916
O08709,21.61865234,35.40225983,19.16243362,15.0478735,45.05862045,23.10361481,35.75064087,25.9515934
O08715;O08715-2;O08715-3;O08715-4;O08715-5;O08715-6,2.424084425,4.072008133,6.069682598,Filtered,Filtered,6.759971619,2.281400204,3.579032183
O08734;Q91WX5,NaN,4.157577991,NaN,2.116594076,1.255709887,Filtered,0.906875968,NaN
O08738,7.747772217,9.008107185,8.353847504,22.97517395,18.71562004,2.295971155,10.84525204,8.282201767
O08739,5.32321167,9.28691864,5.052640915,5.821667194,2.077397108,6.803907394,4.072911263,2.755447149
O08749,4469.210938,1683.86084,4180.30957,1874.897461,4200.312012,3570.158936,1037.964844,1778.307495
O08759;O08759-2,21.60535812,37.82256317,13.14842415,32.51860046,19.37704849,25.39982033,38.21880341,33.75874329
O08795;O08795-2,410.8199463,487.5116272,429.0784912,643.8552856,406.0796509,416.5272522,472.5848389,457.284668
O08797,72.99328613,237.685379,57.50257492,160.7008209,65.36672974,67.82404327,371.7159119,202.364151
O08800,8.071725845,1.755703211,16.55733109,4.528957844,9.731058121,Filtered,2.348212957,3.035612345
O08804,14.43186283,103.5147629,12.79066753,111.6353912,18.22062683,12.13095856,120.8797531,92.94607544
O08807,23.44177628,45.36696625,18.78927422,102.7867584,24.61330605,31.04620552,52.36186218,49.86196518
O08848,3.179191828,3.899755478,1.740778089,3.362416983,1.271638989,1.173760176,5.038099766,2.007706165
O08912,3.450214386,8.523762703,9.365889549,5.640935898,8.109947205,11.298769,4.478310585,7.328130722
O08914,102.5816727,30.35461235,76.64455414,37.03939056,67.22306824,49.37202072,45.26927948,43.10264206
O08915,22.1523819,34.09413147,22.90572739,46.47859955,16.25478172,25.81886482,35.03372192,34.35219193
O08917,41.37175369,82.61303711,33.22159195,120.1807404,32.29567337,40.5743103,86.80703735,73.05989838
O08966,78.17240906,17.01395988,90.02006531,12.36091614,79.20415497,76.68965912,15.09645748,10.17408276
O08992;Q3TMX0,Filtered,22.125494,Filtered,25.43344688,NaN,20.07276726,20.26297951,17.542099
O08997,273.2527161,399.2861023,260.8442993,186.8111572,289.0704956,277.2876892,409.7311707,391.730072
O09005,21.83234787,11.27178192,10.71125984,26.31069183,10.89524937,13.61362267,5.510653019,8.942946434
O09043,598.8320923,874.038208,551.440979,522.8062134,632.5593872,559.6455078,712.168335,794.5762329
O09044;Q9D3L3,96.27733612,95.39054871,96.96287537,69.56223297,94.53994751,112.3666687,101.3528671,87.6864624
O09049,11.54220104,NaN,Filtered,44.57489395,12.7658062,43.15916824,96.18243408,17.25517464
O09051,41.52471924,145.7600861,55.31424713,32.08070374,40.78890991,13.43826294,58.23957825,86.4254303
O09061,355.6192627,521.8198242,416.9848022,625.6426392,386.8644409,359.642395,602.5458984,519.9158325
O09110,8.334933281,14.47939873,4.164308548,15.99370575,4.569486618,3.299010754,5.007158279,5.00532341
O09111,1008.888672,331.0046692,1111.255615,186.3310547,775.0007935,780.6154175,188.7254028,378.4276123
O09114,31.67940903,56.08535767,36.29447174,13.91276455,4.362346649,10.51038074,42.13768387,52.16555786
O09131,260.8034668,616.4784546,232.6375885,808.4281006,302.0153809,349.0314331,667.920105,598.9437256
O09159,37.04092789,42.07801437,23.75880623,76.49916077,21.29130554,31.90748596,49.96281815,58.40904236
O09164,26.17416191,52.61338806,23.34440804,18.27497292,24.01288795,30.43307686,28.46572495,53.9262085
O09167;Q9CQM8,271.6494751,429.7114258,251.8545837,444.8310547,271.9010315,302.2944336,409.5147095,411.399292
O09172,355.2555237,310.9897461,353.4295349,194.620285,348.4378662,296.6161499,232.235321,259.8951416
O09173,1014.651062,451.7735901,987.3864136,127.5693741,1038.570923,951.4764404,245.0533295,503.2498474
O09174,2228.14502,661.6507568,2509.830322,328.496582,2082.173584,2348.927979,393.6274719,599.0670776
O35074;Q8BXC0,2.949723959,6.603945732,2.006020069,3.548159361,3.258031368,2.840613127,3.472306013,4.707901478
O35075,13.38580036,17.17309189,16.72406387,18.65781212,9.337522507,13.23974991,24.50021172,23.02472496
O35114,112.066864,247.0323486,38.28981018,372.9336243,63.55087662,87.19154358,283.5829468,252.6469879
O35127,13.11121464,19.03848076,10.83358097,20.53020477,19.20572662,18.2239418,25.62778473,21.40274429
O35129,1304.019287,742.6821899,1366.720825,2321.806641,1331.943115,1218.037598,568.1872559,874.1137695
O35215,563.1784058,297.1479492,598.8120117,47.13047028,501.8214722,368.1622314,207.5899353,156.7200012
O35218,1.054916263,3.734928846,2.901348591,9.116782188,1.956806898,NaN,6.725467205,5.342586994
O35226-2,594.3171997,945.0008545,669.034668,636.1725464,582.9171143,545.3859863,686.954834,722.2710571
O35286,66.12919617,102.9989929,58.61792755,220.646225,54.11195374,84.09125519,196.0518646,171.1092987
O35295,123.4799805,154.1512451,103.2928467,106.5527496,102.056076,96.0700531,176.1205139,143.2719269
O35309,Filtered,0.909127951,NaN,Filtered,Filtered,Filtered,2.547896147,1.653980494
O35316,11.95695782,20.18181801,9.985845566,1.907244563,7.322376251,11.87985134,9.961089134,31.57716942
O35326;Q9D8S5,162.2861328,274.881897,162.8751068,253.1121521,157.8182831,124.4600983,397.9541321,285.0555725
O35343,27.55483437,36.69080734,17.11759186,52.46083069,24.58584785,27.13399887,57.11168289,32.43477249
O35344,28.05098534,72.61457062,29.32188606,48.02308273,29.39824104,23.90008354,76.07663727,46.73717117
O35345;Q4FJZ2,16.81471825,14.26338196,14.71348858,19.36017609,6.22659111,14.35596943,18.54607391,10.06242752
O35350,67.2028656,135.681778,78.48851013,209.468811,72.06325531,78.87046814,211.7164612,138.2675323
O35382,18.37722206,26.82810593,24.40705681,22.46585464,14.64488029,16.94158173,24.54052734,21.48967743
O35386,334.6404114,133.8783722,553.3529663,127.0221634,409.0997925,406.8424988,95.12252045,124.8650436
O35405,26.11815643,65.86735535,16.5413475,129.4808655,28.82893562,36.81918716,78.03130341,57.89058304
O35409;Q0VDM6,175.9861755,158.5419159,156.262558,151.3278351,164.0060883,191.3706818,130.880249,165.2273865
O35435,27.43517876,24.57254028,46.53473663,24.41199493,33.6627388,37.42396545,8.195487976,12.6895237
O35459,795.4967651,503.798584,1023.418823,683.5968628,899.1097412,798.7959595,344.5717773,566.8496094
O35465;O35465-2,29.62400627,28.27584839,38.02432632,21.69376183,35.41381073,28.02161217,21.75870514,26.09356689
O35488,5140.248535,3327.162109,5593.538574,3187.632568,5754.131836,4433.655273,1866.103882,2865.422119
O35593,141.3180389,173.5332184,148.6675873,230.5167999,152.3964996,141.3266602,210.9664001,182.1360626
O35598,55.34750366,35.09150314,48.54737473,50.61525345,48.69587326,44.13180923,37.84251022,52.25178909
O35604,16.97975159,7.225973606,Filtered,40.79504395,Filtered,5.12585783,25.17596054,26.57867813
O35639,201.1137695,1477.570557,140.4636688,1641.336792,152.8845978,295.0946045,1854.777222,1304.029541
O35643;Q5SVG4;Q5SVG5,359.2854309,404.7460022,366.0047302,205.1784821,370.2732849,329.316864,372.6039734,305.1483765
O35657,126.777916,218.4539642,148.7727051,43.87601852,157.3744049,153.1506195,138.5089417,222.8520813
O35682,7.236170292,32.56246567,6.591321945,42.27619171,4.098988056,7.530978203,28.70593834,22.26702499
O35685,50.31759644,85.22826385,59.09102631,99.38690948,47.58453369,40.98104095,89.36449432,76.46977234
O35691;Q3TUQ5,11.87946796,14.93054295,4.971110344,12.53065395,4.975499153,7.003127575,21.10786057,12.49132633
O35704,13.72073555,22.77400398,9.550272942,9.337958336,13.14930344,20.01426125,19.20521736,20.23123932
O35728,16.3514061,2.25604558,1.655902743,155.8716125,5.521303177,NaN,9.170245171,8.871882439
O35737;Q8C2Q7,33.56420517,125.4848099,27.86297989,99.29805756,35.8685112,38.11396408,114.4632034,80.41423035
O35744,402.6869507,1071.664185,152.8674622,1001.769409,76.73886871,310.9405212,564.0007935,535.5618286
O35841,20.24402046,33.48319626,16.82850647,44.79005051,17.20070267,20.00432777,39.02941513,36.30548477
O35855,670.1973267,66.92899323,590.9198608,250.6548157,631.7865601,524.1009521,82.44477081,79.75611877
O35857,102.1907272,68.47915649,101.8877258,45.7142868,119.9771194,97.70800781,46.85471344,56.14263916
O35864,27.37900734,41.22851181,29.38266754,56.1159935,26.83103371,22.99846649,43.53653717,38.33845139
O35900;O35901,51.27609634,90.73569489,33.33225632,96.78201294,45.08171844,31.01765442,78.10166168,50.58292389
O35943,50.18642807,23.50641632,60.97583771,20.34403992,58.78233337,61.95406342,20.21006775,28.26345444
O35945,10.37866592,44.17720032,23.62759018,2.596076727,15.95068741,16.19019318,23.74768448,54.00402451
O35955,18.82718849,6.085604191,7.166635036,17.17348862,4.342944145,7.503426552,26.45672989,5.468969345
O35969;O35969-2,125.8472061,43.8584137,63.88063049,24.59631538,110.2796631,59.21768188,26.59749794,36.10406876
O35972,10.62273884,8.854856491,13.74839401,15.00924778,12.79762459,15.03569794,7.360924244,6.900512218
O35988,31.87886047,21.02873802,66.94869995,14.70366096,30.27731514,42.79489899,17.92289352,21.83018112
O54724,39.2931366,39.89496231,28.54712105,112.5977707,24.37776375,53.13506699,82.86595917,114.1238632
O54734,670.8373413,772.3432007,668.6427612,1213.376709,632.4550781,579.871521,780.3539429,820.446228
O54749,213.9753571,113.4637222,199.3006744,57.92685318,227.4531403,129.1838379,59.52929306,97.18842316
O54774,18.16969299,28.80156326,18.95272636,30.45005989,17.49459839,20.43048668,33.055439,31.40352821
O54782,Filtered,16.50432014,Filtered,13.53297806,18.96476364,4.263930798,22.31233978,13.14361954
O54786;O54786-2,14.37546062,7.024332523,3.119111776,16.4287529,6.079737663,6.910481453,10.4129076,3.746880054
O54865;Q80YP4,6.374876499,13.7229805,14.45674515,20.78229141,11.21317482,3.84675312,14.80560493,18.00399017
O54909,270.1263733,106.2368088,294.5551758,78.36746979,296.9187317,238.7414398,38.03879166,93.82726288
O54941,18.39877701,48.14154434,18.45653725,44.9968338,17.6318512,20.40823555,58.91488647,42.76447678
O54950,23.53264618,27.54288673,17.22437096,36.91801834,11.88531017,21.09427834,26.92964554,23.11636162
O54962,186.3451233,515.0571899,161.449646,569.0202026,120.5335388,182.3495483,427.763916,509.4838257
O54983,25.03674316,21.46897507,28.31207657,5.784723282,22.83893013,24.35932732,22.93227005,22.50437927
O54984,184.943222,247.6200867,215.168045,216.5896912,225.7590942,194.9217224,201.0962372,166.6217499
O54988;O54988-2,26.67374611,27.14879799,22.73480988,38.33957291,28.37542152,31.2076683,28.50622749,26.54097176
O55013,67.14024353,107.8141632,105.7602539,126.7946777,120.4291992,109.9536133,122.9721603,104.3839188
O55022,336.5498962,331.1048889,283.5288391,198.2349091,375.9610291,310.8264771,297.1063538,280.3480225
O55026,28.83220291,7.983850479,20.2014637,24.77015686,9.838345528,11.25109291,20.98574448,13.67061138
O55029,149.5034332,174.9569702,148.2554169,303.3009644,133.8919067,208.8303986,223.2737274,262.4635925
O55042;O55042-2,12.63245392,NaN,4.519531727,8.79232502,4.297216415,2.258129597,NaN,2.21322751
O55091,Filtered,1.513777614,NaN,8.03875351,Filtered,2.070412874,1.980607271,4.021001339
O55111,Filtered,14.7550106,Filtered,8.194513321,8.222296715,Filtered,5.00701952,5.549185753
O55125,1407.503784,656.3383179,1253.90979,1797.659424,1205.193726,1327.383423,389.3428955,679.361084
O55135,91.64624786,387.3837891,93.10192871,241.1425476,106.4987793,118.2258148,467.1599731,340.4580078
O55137,2047.09314,1770.729248,2460.84375,486.1972046,2646.741211,1894.03186,1052.17395,2043.808228
O55142,490.2086792,936.170105,482.7644348,752.5305786,490.7456055,563.3405762,862.1221924,742.6694946
O55143,390.1123047,363.3808594,432.2536316,321.5826416,415.4932251,383.8969727,315.445343,328.1781921
O55201;O55201-2,12.33486843,27.34719086,8.644089699,11.6656599,12.83633614,12.27782154,28.13356972,29.5114994
O55222,225.9603577,420.9735413,242.7747192,297.6170959,258.2492676,208.7026825,434.3326111,346.2780457
O55229,2.937882662,10.40436077,5.380279064,6.651624203,0.858669221,2.815549135,7.390813828,4.693630695
O55234,188.7089233,201.5140839,194.2223969,230.2699432,215.1312866,179.5649567,186.6196747,193.9311066
O70145,8.916424751,24.4505825,Filtered,132.2348785,NaN,26.22258759,52.61582184,24.21922493
O70172,9.620994568,7.462003231,Filtered,14.48983097,6.444823742,15.03757286,27.27949142,20.58194923
O70194,102.3769226,191.6989594,110.6063004,204.7878571,101.6700134,121.5189285,204.6970978,191.9435272
O70250,687.8580933,277.4687195,612.1765747,190.9459534,708.1122437,725.7264404,209.7932587,253.4837189
O70251,383.3373718,570.1834717,465.5472717,677.3002319,396.2049561,390.240448,735.519104,546.9246216
O70252,19.03689575,28.70643806,7.001933575,19.37802505,12.80589581,12.47742653,25.5423584,14.28236389
O70274,7.941449642,5.384988308,5.04679966,2.90365243,2.244393349,4.201406479,3.022868395,5.172482014
O70310,55.64358139,50.08110046,67.26448059,47.11772156,50.82509613,32.65699005,48.43913269,43.61565781
O70318,41.31867981,78.13273621,28.89905739,137.1174164,33.05281067,35.19782257,101.0448608,95.49112701
O70378,30.36059952,44.84874725,39.43362427,39.67416,25.0081501,33.21445847,28.98121452,28.39803696
O70400,24.52357674,64.04349518,20.88885307,157.2120361,19.94045639,24.19682503,118.9437256,67.04067993
O70423;O70423-2,2.667192936,3.860814571,5.792157173,28.75285149,1.574116945,3.80291605,7.537276745,12.93908596
O70433,42.19102097,95.45049286,34.9244957,73.64870453,39.11758041,33.24797058,100.9408264,98.84048462
O70435,190.3255463,260.9608459,156.1367645,341.9404297,193.7316589,164.752243,284.8281555,247.4465942
O70439;Q8BH40,204.4530029,175.3429108,216.5792999,93.31915283,194.363205,180.5729218,179.8223419,163.83992
O70451,23.75619125,Filtered,3.041669846,Filtered,12.42642021,10.76915073,3.095485449,Filtered
O70456,0.760403395,57.24518585,6.434341431,43.55805969,3.002958298,4.072219849,57.57587814,37.45084763
O70475,270.5578308,293.8617249,241.1588287,163.1061401,236.2027283,269.2635803,236.9022369,275.0246582
O70503,110.9978256,140.1581573,113.0283813,154.1725922,110.6201401,89.4569931,109.0754242,125.8838272
O70551,14.63530254,12.79724026,7.122394562,Filtered,9.645428658,Filtered,52.21202087,46.42708206
O70570,Filtered,5.723808765,1.741765141,6.895265102,Filtered,2.237295628,15.46785355,1.78050828
O70572,101.9575577,50.09103775,96.44467163,72.10709381,101.3614807,84.44400024,56.16757584,66.96247864
O70577,530.2151489,164.4495697,577.4057617,237.3274994,646.9967041,485.0237427,68.35128784,87.27905273
O70591,39.04287338,53.04165268,45.06831741,43.20872879,45.38432693,35.8462944,58.89229965,33.55822754
O88307,7.133049965,16.18301964,Filtered,19.70503044,10.76010323,7.18985033,15.11441708,13.74461079
O88322,293.0968018,405.8268127,229.9142609,742.4457397,237.8597717,266.3132935,535.2618408,422.2633667
O88325,2.691843033,13.44618797,7.214156628,14.72365665,4.378629208,5.006838799,7.022875309,5.204329967
O88338,864.1750488,167.36586,964.0289307,316.5741577,799.6696167,641.9677124,111.0931473,132.530365
O88342,750.8894043,1389.286865,657.6567383,1963.67688,626.769043,825.8328857,1615.471436,1450.138916
O88343-2,801.7470093,394.2286682,1010.276611,190.6432343,1011.735474,801.5992432,187.9577789,341.7471313
O88384;Q91XH6,9.33053112,17.48195457,20.99616623,11.97084141,7.946295738,22.2692337,14.45558834,14.8319788
O88428,403.3577271,176.2578125,403.2128601,71.5836792,402.7683716,337.9503784,87.5039978,143.1967468
O88441,201.552536,83.59026337,222.7765503,155.6352234,233.9401703,183.1134644,73.8307724,84.58778381
O88487;Q3TPJ8,96.43669128,125.8173752,64.75444794,107.3109283,84.54152679,87.03271484,137.477356,127.8385925
O88492;O88492-2,Filtered,Filtered,Filtered,14.48127651,3.433131456,Filtered,6.678984165,23.37268639
O88531,49.38542938,108.4346313,42.63545227,99.73800659,49.73256683,43.90008163,116.4768448,105.5618515
O88532,4.052641392,1.648200274,4.74450922,29.81242371,5.531243324,NaN,9.220588684,9.655609131
O88533,23.46760368,18.17553902,27.19261742,3.767750025,31.17115021,27.19918823,3.396119118,16.80664253
O88543,32.91356659,81.77586365,56.0903244,72.92176819,52.26659012,49.31547928,80.86083221,60.01874924
O88544,41.50260925,71.77915955,37.56591034,56.90793991,40.35863495,48.90529251,51.69561386,52.07964706
O88569,2001.493408,3382.534668,2203.372314,2778.539551,2199.986328,1921.349976,3281.547607,3055.917236
O88575,41.42375183,14.79637241,49.44356918,17.68302536,38.10943222,42.69536209,1.633327961,7.634037018
O88576;O88576-2;O88576-3,5.37419796,2.804965258,3.730055332,Filtered,11.51472855,7.805496693,Filtered,Filtered
O88587;O88587-2,412.0873108,502.6061707,567.5021362,227.7431335,441.8579102,495.9617615,559.1675415,710.2626953
O88593,NaN,1.745807767,Filtered,1,Filtered,NaN,NaN,NaN
O88623;O88623-2;O88623-3;O88623-4,32.73456573,12.47795486,41.51869202,6.6521492,32.15916443,37.43838501,11.08542824,5.99649477
O88630,Filtered,NaN,3.021006107,Filtered,4.913387775,7.364739418,3.284328938,2.128110409
O88653,34.94648743,58.84774017,37.16650391,91.28595734,45.14237595,46.70466614,61.01147079,52.2911644
O88685,203.1049652,345.2221985,231.4502563,284.5724182,260.4647522,197.2910767,357.5536804,292.3396912
O88696,170.7401276,99.54073334,194.8141937,83.29449463,230.6474457,158.9690857,79.06284332,74.29997253
O88738;O88738-2;O88738-3;S4R1L5;S4R2P8,6.910019398,8.982689857,5.723470211,6.199388504,7.269321918,2.840441704,3.911817551,4.589794636
O88746;Q3UDC3,53.56357574,38.62413406,48.20041656,53.97166443,37.78078461,44.17676163,52.29828262,59.11103439
O88792,47.73301697,57.50813293,49.03340149,28.26951218,48.271492,43.07501984,46.63782501,47.74123764
O88796,7.621379852,13.11334324,Filtered,4.223573208,Filtered,2.82733345,13.66735649,6.240304947
O88811,54.2334938,45.20392227,49.4336586,32.44324875,20.54688644,41.06012726,15.51831913,29.7172699
O88844,4885.485352,5609.630859,5324.619141,1315.609863,5436.58252,5116.166504,4212.708008,6216.879395
O88848,42.36762238,24.64517021,42.12994766,11.65987968,46.42230988,39.26553345,16.59524536,13.08470821
O88851,153.5323944,146.7673035,145.7564697,57.28084564,154.326416,117.2854385,145.7238007,126.2972717
O88909,356.321167,51.59949875,475.0265198,204.3460846,417.020752,277.2648926,14.04905891,21.53704453
O88947;Q3U3V1,15.56656265,44.67948151,15.71301842,462.2793274,30.44671822,30.55207634,25.97155762,25.18062592
O88952,162.9815216,171.887207,186.2441864,88.69750214,154.5701294,181.1623077,147.0570374,136.6312256
O88958,182.735199,133.787384,186.6602783,123.7346649,200.9091949,214.1539154,112.4538956,148.0656128
O88967,39.22159195,25.30994415,59.12067413,25.23733521,32.31451035,50.19171906,22.82405663,24.31174469
O88968,37.42347717,51.10414124,33.64687347,103.917305,25.18906975,29.26711082,29.13069534,60.55324173
O88983,Filtered,14.99169445,7.709228992,13.20886517,1.668292403,4.186459064,21.90471077,4.763620377
O88986,49.93553543,20.00959778,38.80650711,9.507152557,55.34492874,43.50396729,13.8981123,19.11679268
O89001,Filtered,6.90756321,3.894769192,Filtered,6.796638489,7.684078693,11.59230709,9.778063774
O89017,246.671051,591.7244263,210.3786469,313.9647217,260.6707458,298.5974121,480.4015198,527.8158569
O89020;O89020-3,19.58208656,7.450344086,19.30549049,203.9532471,20.60050964,35.67442322,19.01149368,28.08138275
O89023,141.7989655,261.2450256,175.5281982,198.2750854,167.5385895,142.598938,301.8864746,277.7818909
O89051,11.94488049,21.88478279,14.72439766,17.55168343,13.64899731,4.105541706,12.06693554,12.41221905
O89053,154.9957581,417.5267639,71.50780487,1574.324585,57.17720413,257.4968262,738.9269409,531.0596313
O89079,68.83921051,105.2797775,61.45517731,107.3528748,76.23955536,83.24932098,124.0286026,88.5459671
O89086,65.08316803,305.3779297,47.54634857,299.8361206,66.33426666,94.85856628,417.4427185,272.3226624
O89103,41.83956909,37.03340912,15.57007313,109.0525131,50.8437233,49.7154274,38.99822998,55.94049072
O89112,12.26390553,19.58978271,11.58503151,11.98514271,23.66397667,15.6167469,20.29056931,15.58824635
P00329,3023.661865,1882.254028,2643.013672,560.1453857,2534.08252,2805.512939,1637.345459,1510.769287
P00375,305.2442932,266.3775024,327.3162842,239.3605347,334.672821,328.4866638,207.1728363,267.697937
P00405,9161.133789,4663.925293,10225.43262,4941.337402,9148.709961,8521.610352,2651.746826,3782.585693
P00493,136.0240936,265.7679749,126.0798569,220.4714355,142.7296906,109.9273834,320.7256775,224.8866272
P00920,3355.463623,2030.260376,3062.958252,2655.510742,3762.794922,2964.809814,1946.358887,1983.399902
P01027,631.7902222,671.7995605,433.0794373,2812.634277,385.9298401,715.8734741,1079.583008,665.0375366
P01029,73.47644806,87.71190643,66.5954361,882.6122437,82.80962372,90.56866455,136.9460449,92.65887451
P01787;P01788;P01789;P01790;P01791;P01792;P01793;P01794,7.483075619,Filtered,2.846180916,18.24834442,Filtered,Filtered,1.661665916,Filtered
P01806;P01807;P01808;P01810,NaN,3.290927649,NaN,17.42613602,5.415343285,1.291777253,1.517926931,1.690634489
P01831,Filtered,113.7546082,Filtered,320.8218079,9.649991035,7.110399723,111.0580521,74.51734161
P01863;P01865,6.894856453,4.633890629,Filtered,42.02941895,58.47675705,7.634349823,14.54676342,53.49718857
P01887,33.50218964,54.06603241,35.03713989,152.3821564,23.99027824,51.49234772,64.22016907,49.30349731
P01898,34.40523529,40.57093048,30.65827751,1067.339478,62.2048378,46.93998337,52.01282501,37.5863266
P01899,32.53981018,95.75234985,25.88734436,125.747467,29.45847321,70.48296356,129.8001099,107.7141876
P01901;Q3TH01,62.89382935,111.4731903,41.628479,177.4963379,44.06830597,88.07068634,184.9969788,124.9855194
P02088,25414.82422,5877.757813,19031.73438,44969.84766,33043.82422,33940.96875,9611.071289,9805.508789
P02089,13053.73047,2884.388672,10234.04785,24245.05859,17803.07813,17981.65234,4907.70166,5051.094727
P02463,25.83950615,131.5072784,58.45043182,260.4675903,7.973186016,20.10020447,48.00252151,41.12798309
P02798,7.398967266,93.51701355,4.394710541,45.88646317,Filtered,5.917267799,176.6921234,110.8119202
P02802,9.80495739,226.701767,9.037699699,110.6002426,11.77857685,15.1655283,254.2142944,127.7902374
P03888,198.0962219,88.46250153,344.2845154,65.03659821,327.5117493,83.24462891,26.05982971,5.195295811
P03911,116.4081573,45.35242462,158.6856689,60.25572968,144.234024,73.26566315,34.14624405,28.07793617
P03921,90.69719696,45.11194611,91.3319397,145.9841461,69.98427582,66.25115204,21.32408524,20.64264679
P03930,1118.977417,371.5862427,967.8934326,272.8800964,795.1185303,891.6425171,146.1997833,373.7888794
P03953;P03953-2,3.658962011,9.121253967,2.503779411,42.06843567,6.651947498,3.711211681,11.86212254,6.705746651
P03958,NaN,1.362673044,Filtered,3.990125656,NaN,NaN,4.431439877,1.213032365
P04117,878.182373,1077.28186,737.8051147,2653.916992,792.9793701,1274.175903,2909.790283,3686.491943
P04441;P04441-2,1.876096845,22.16915512,Filtered,28.57891846,Filtered,5.861610889,56.10722733,24.47915649
P04443;P04444,37.06894302,10.43593407,31.06094933,88.24423218,63.45042801,38.53556442,15.5091114,16.27461433
P04627,20.60042,21.85744095,17.08454895,20.01311302,23.12108421,20.63619041,16.75371361,8.873641968
P04919;P04919-2,252.9271851,44.16467667,241.6889038,695.732666,395.6846924,361.3761597,60.71390152,63.59405136
P05063,588.635437,304.5570374,475.9598083,386.6334229,400.1746521,322.8782349,226.4608002,70.35662079
P05064,2142.833008,2008.072388,1876.669189,1922.45813,1932.339478,1807.402222,1995.464966,1888.706055
P05132;P05132-2,3.240793467,3.58195281,3.979506493,2.656414032,2.94762516,2.889457464,2.075640678,2.73603034
P05201,1178.594604,587.8391113,1089.00293,316.3959351,1033.035156,1031.811768,625.0167236,615.9943237
P05202,5850.419434,2288.405273,5475.268066,2957.816406,5231.256348,4818.249512,1836.634644,2663.173096
P05366,238.3934784,535.8059082,23.5450058,811.6742554,76.59208679,306.9403381,754.1524658,773.8516235
P05533,7.529424667,17.34427643,10.79311752,7.231294155,2.341688395,4.861297131,6.019845009,3.943167448
P05784,113.159317,567.6464233,109.4791336,525.5100098,104.4012222,88.3649826,518.0380859,440.5966797
P06151;Q564E2,7280.762695,7103.477539,7091.157227,5085.103516,6998.798828,6188.884277,5726.838379,5632.022461
P06281,463.9810791,145.2658997,211.6563721,115.8049927,384.5297241,426.6784363,255.7460938,477.0180359
P06684,9.573934555,17.14350891,7.148220062,167.2860718,8.423191071,6.924170971,24.82146835,8.456044197
P06728,515.9170532,414.0894165,490.4338684,5040.728027,477.2142334,517.4688721,530.7749634,595.6335449
